timestamp,open,high,low,close,volume
2023-11-25,37746.29000000,37920.27000000,37615.91000000,37805.99000000,3567.42244915
2023-11-24,37304.04000000,38454.00000000,37257.56000000,37745.84000000,17507.89004140
2023-11-23,37424.31000000,37653.67000000,36888.00000000,37304.05000000,7211.31754936
2023-11-22,35755.33000000,37875.00000000,35633.00000000,37424.31000000,17606.97239528
2023-11-21,37472.76000000,37675.77000000,35744.90000000,35751.89000000,20837.73934338
2023-11-20,37389.06000000,37784.07000000,36720.00000000,37475.64000000,14114.01039926
2023-11-19,36596.14000000,37546.62000000,36404.52000000,37391.19000000,4366.44892344
2023-11-18,36631.56000000,36857.15000000,36205.89000000,36594.89000000,3468.39821362
2023-11-17,36161.15000000,36831.99000000,35869.00000000,36630.38000000,12218.85138403
2023-11-16,37885.35000000,37958.75000000,35511.11000000,36161.15000000,18455.96829165
2023-11-15,35554.10000000,37987.00000000,35358.45000000,37885.35000000,19941.67570320
2023-11-14,36475.68000000,36756.16000000,34758.64000000,35554.09000000,16008.49077729
2023-11-13,37086.50000000,37442.48000000,36351.00000000,36475.67000000,10543.29564712
2023-11-12,37139.94000000,37247.00000000,36740.90000000,37086.03000000,3317.50278576
2023-11-11,37324.84000000,37424.03000000,36701.50000000,37139.12000000,5344.45382766
2023-11-10,36704.01000000,37548.80000000,36334.46000000,37324.83000000,15183.16853500
2023-11-09,35639.13000000,37999.00000000,35555.16000000,36706.59000000,29045.85195583
2023-11-08,35416.63000000,36113.59000000,35103.14000000,35639.13000000,12253.15808483
